CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87381715;Mareil-sur-Mauldre;N;O;396000;1;042+382;MAREIL-SUR-MAULDRE;YVELINES;5359;e1b2762a-19bf-11e5-a6ff-01fc64e0362d;617263,3343;6866553,63;1,871552844;48,89367064;48.8936706359, 1.87155284373;48.8936706358, 1.87155284373;"{""type"": ""Point"", ""coordinates"": [1.871552843730545, 48.89367063584661]}"
87286062;Hellemmes;O;O;269000;1;004+096;LILLE;NORD;4429;d9b659f8-6667-11e3-89ff-01f464e0362d;708240,9878;7058436,268;3,116260108;50,62287384;50.6228738363, 3.11626010794;50.6228738363, 3.11626010794;"{""type"": ""Point"", ""coordinates"": [3.116260107935154, 50.62287383632865]}"
87214726;Rothau;N;O;110000;1;044+926;ROTHAU;BAS-RHIN;6309;d999b8dc-6667-11e3-89ff-01f464e0362d;1010921,903;6825947,023;7,207432344;48,45922303;48.4592230317, 7.20743234369;48.4592230317, 7.20743234369;"{""type"": ""Point"", ""coordinates"": [7.20743234369065, 48.459223031706124]}"
87615419;Marssac-sur-Tarn;N;O;741000;1;346+380;MARSSAC-SUR-TARN;TARN;5400;d9446fa8-6667-11e3-89ff-01f464e0362d;621836,5598;6313371,899;2,026894993;43,91501708;43.9150170804, 2.0268949929;43.9150170803, 2.0268949929;"{""type"": ""Point"", ""coordinates"": [2.026894992903472, 43.91501708033957]}"
87784512;Le Soler;N;O;679000;1;474+565;LE SOLER;PYRENEES-ORIENTALES;5007;29716a08-dfbc-11e3-a2ff-01a464e0362d;682569,1484;6175407,081;2,787602439;42,67807998;42.6780799754, 2.78760243869;42.6780799754, 2.78760243869;"{""type"": ""Point"", ""coordinates"": [2.787602438694242, 42.67807997536396]}"
87684233;Dordives;N;O;750000;1;101+349;DORDIVES;LOIRET;3990;d976c850-6667-11e3-89ff-01f464e0362d;682339,2856;6783021,141;2,762535923;48,14731643;48.1473164314, 2.76253592269;48.1473164314, 2.76253592269;"{""type"": ""Point"", ""coordinates"": [2.762535922688356, 48.14731643135682]}"
87611061;Carbonne;O;O;650000;1;041+439;CARBONNE;HAUTE-GARONNE;3482;c0fc7788-f312-11e3-90ff-015864e0362d;554802,7806;6245921,909;1,211587463;43,29766496;43.2976649555, 1.21158746253;43.2976649555, 1.21158746253;"{""type"": ""Point"", ""coordinates"": [1.211587462527254, 43.29766495545815]}"
87345280;Bauvin-Provin;N;O;285000;1;233+090;BAUVIN;NORD;3109;d9db6e70-6667-11e3-89ff-01f464e0362d;693254,0031;7046044,392;2,905040756;50,51167306;50.511673057, 2.90504075605;50.511673057, 2.90504075605;"{""type"": ""Point"", ""coordinates"": [2.905040756046009, 50.51167305703105]}"
87595298;Mussidan;O;O;621000;1;039+719;MUSSIDAN;DORDOGNE;5725;d992ef10-6667-11e3-89ff-01f464e0362d;491657,1654;6440746,873;0,353907886;45,03454482;45.03454482, 0.353907886034;45.03454482, 0.353907886034;"{""type"": ""Point"", ""coordinates"": [0.35390788603393, 45.03454481997635]}"
87481598;Nort-sur-Erdre;N;O;519000;1;456+500;NORT-SUR-ERDRE;LOIRE-ATLANTIQUE;8954;29550434-dfbc-11e3-a2ff-01a464e0362d;360782,5033;6714286,941;-1,503440199;47,4418526;47.4418526016, -1.50344019917;47.4418526015, -1.50344019917;"{""type"": ""Point"", ""coordinates"": [-1.503440199165117, 47.44185260153181]}"
87784736;Nyers;N;O;669000;1;011+613;NYER;PYRENEES-ORIENTALES;9562;e190a0c8-19bf-11e5-a6ff-01fc64e0362d;639377,849;6160490,633;2,263025997;42,54164504;42.5416450382, 2.26302599709;42.5416450382, 2.26302599709;"{""type"": ""Point"", ""coordinates"": [2.263025997094443, 42.54164503821277]}"
87116699;Oulchy-Breny;O;O;072000;1;098+014;BRENY;AISNE;5891;d996c3ae-6667-11e3-89ff-01f464e0362d;725701,9;6898700,164;3,352527883;49,18752136;49.1875213602, 3.35252788268;49.1875213601, 3.35252788268;"{""type"": ""Point"", ""coordinates"": [3.352527882683757, 49.187521360129686]}"
87756874;La Brigue;N;O;946000;1;054+484;LA BRIGUE;ALPES-MARITIMES;4605;29754304-dfbc-11e3-a2ff-01a464e0362d;1068578,054;6340026,161;7,603034286;44,06252385;44.0625238517, 7.60303428634;44.0625238517, 7.60303428634;"{""type"": ""Point"", ""coordinates"": [7.603034286339615, 44.062523851689726]}"
87271411;Aulnay-sous-Bois;N;O;076000;1;014+420;AULNAY-SOUS-BOIS;SEINE-SAINT-DENIS;2992;d98e2e5e-6667-11e3-89ff-01f464e0362d;662966,2502;6870376,092;2,49453465;48,93229567;48.9322956659, 2.49453464982;48.9322956659, 2.49453464982;"{""type"": ""Point"", ""coordinates"": [2.494534649817341, 48.93229566589721]}"
87597344;St-Maur-sur-Indre;O;N;594000;1;348+029;SAINT-MAUR;INDRE;6587;e140df68-19bf-11e5-a6ff-01fc64e0362d;595303,2857;6634527,655;1,627111447;46,8026993;46.8026993036, 1.62711144665;46.8026993035, 1.62711144665;"{""type"": ""Point"", ""coordinates"": [1.627111446648887, 46.80269930354229]}"
87381210;Liancourt-St-Pierre;N;O;330000;2;054+834;LIANCOURT-SAINT-PIERRE;OISE;5155;d9970280-6667-11e3-89ff-01f464e0362d;620259,0425;6902871,912;1,905540771;49,2205738;49.2205738008, 1.90554077074;49.2205738008, 1.90554077074;"{""type"": ""Point"", ""coordinates"": [1.905540770738302, 49.22057380077377]}"
87597088;Montierchaume;O;N;590000;2;255+562;MONTIERCHAUME;INDRE;5618;e54d36f2-6667-11e3-a7ff-01f464e0362d;608390,1445;6639772,747;1,797643888;46,85184046;46.851840458, 1.79764388838;46.8518404579, 1.79764388838;"{""type"": ""Point"", ""coordinates"": [1.797643888384133, 46.851840457945634]}"
87773556;Frontignan;N;O;810000;1;097+695;FRONTIGNAN;HERAULT;9483;d94a314c-6667-11e3-89ff-01f464e0362d;761465,2742;6260937,558;3,758959703;43,44488339;43.4448833898, 3.75895970262;43.4448833898, 3.75895970262;"{""type"": ""Point"", ""coordinates"": [3.75895970261544, 43.44488338979747]}"
87543009;Orléans;O;O;569000;1;121+050;ORLEANS;LOIRET;5870;d9bc9d5e-6667-11e3-89ff-01f464e0362d;618178,4938;6756985,336;1,904759701;47,90815419;47.9081541928, 1.90475970109;47.9081541928, 1.90475970109;"{""type"": ""Point"", ""coordinates"": [1.904759701091869, 47.908154192770965]}"
87574319;Onzain-Chaumont-sur-Loire;N;O;570000;2;194+868;ONZAIN;LOIR-ET-CHER;5861;d98e9c08-6667-11e3-89ff-01f464e0362d;563436,8908;6711729,607;1,186124412;47,49181169;47.491811687, 1.18612441212;47.491811687, 1.18612441212;"{""type"": ""Point"", ""coordinates"": [1.186124412116243, 47.49181168695567]}"
87546317;Chemin-d'Antony;N;O;985000;1;021+268;ANTONY;HAUTS-DE-SEINE;3688;e0436df0-19bf-11e5-82ff-01fc64e0362d;649456,8177;6849975,033;2,312579559;48,74790945;48.747909448, 2.31257955859;48.7479094479, 2.31257955859;"{""type"": ""Point"", ""coordinates"": [2.312579558587599, 48.7479094479299]}"
87276584;Ermont-Halte;N;O;328000;1;015+553;ERMONT;VAL-D'OISE;4068;2964ae96-dfbc-11e3-a2ff-01a464e0362d;646077,1857;6877009,537;2,26318606;48,99074944;48.9907494445, 2.26318605956;48.9907494445, 2.26318605956;"{""type"": ""Point"", ""coordinates"": [2.263186059561744, 48.990749444478155]}"
87471037;Bruz;N;O;468000;1;383+901;BRUZ;ILLE-ET-VILAINE;8891;e03c6d1c-19bf-11e5-82ff-01fc64e0362d;346013,934;6780471,665;-1,751863127;48,02873873;48.0287387309, -1.75186312676;48.0287387309, -1.75186312676;"{""type"": ""Point"", ""coordinates"": [-1.751863126756574, 48.02873873085542]}"
87491043;Taillebourg;N;O;530000;1;242+592;TAILLEBOURG;CHARENTE-MARITIME;6919;e191b87a-19bf-11e5-a6ff-01fc64e0362d;417177,0567;6532141,741;-0,644426559;45,83016745;45.8301674469, -0.64442655928;45.8301674469, -0.64442655928;"{""type"": ""Point"", ""coordinates"": [-0.644426559280023, 45.83016744693231]}"
87671016;Mont-de-Marsan;O;O;642000;1;176+600;MONT-DE-MARSAN;LANDES;5559;d9991cf8-6667-11e3-89ff-01f464e0362d;418755,7979;6315793,606;-0,50060268;43,88503288;43.8850328823, -0.500602680166;43.8850328823, -0.500602680166;"{""type"": ""Point"", ""coordinates"": [-0.500602680165824, 43.88503288231505]}"
87764407;Le Pouzin;O;N;800000;1;640+765;LE POUZIN;ARDECHE;4997;d9e3ad52-6667-11e3-89ff-01f464e0362d;838503,6248;6407393,723;4,750066436;44,75186456;44.7518645611, 4.75006643627;44.7518645611, 4.75006643627;"{""type"": ""Point"", ""coordinates"": [4.750066436271399, 44.75186456109604]}"
87393074;Issy;N;O;977000;1;006+886;ISSY-LES-MOULINEAUX;HAUTS-DE-SEINE;4503;2943a4e6-dfbc-11e3-a2ff-01a464e0362d;645628,3843;6858021,681;2,259486994;48,81996503;48.8199650272, 2.2594869942;48.8199650271, 2.2594869942;"{""type"": ""Point"", ""coordinates"": [2.259486994204299, 48.81996502714431]}"
87276766;Ribécourt;O;O;242000;1;096+821;RIBÉCOURT-DRESLINCOURT;OISE;6248;294a81e8-dfbc-11e3-a2ff-01a464e0362d;694740,9635;6934087,927;2,927420322;49,50611182;49.5061118179, 2.9274203215;49.5061118179, 2.9274203215;"{""type"": ""Point"", ""coordinates"": [2.92742032150137, 49.50611181788378]}"
87396002;Le Mans;O;O;450000;1;210+980;MANS (LE );SARTHE;4956;2949d29e-dfbc-11e3-a2ff-01a464e0362d;490734,2749;6769782,904;0,193737678;47,99496278;47.9949627833, 0.193737678277;47.9949627833, 0.193737678277;"{""type"": ""Point"", ""coordinates"": [0.193737678276987, 47.994962783313696]}"
87485110;Châtelaillon;N;O;530000;1;188+915;CHÂTELAILLON-PLAGE;CHARENTE-MARITIME;3657;29ebea22-dfbc-11e3-a2ff-01a464e0362d;383979,5218;6561383,674;-1,090989737;46,07853714;46.0785371422, -1.0909897366;46.0785371422, -1.0909897366;"{""type"": ""Point"", ""coordinates"": [-1.090989736597359, 46.07853714218288]}"
87313726;Marseille-en-Beauvaisis;N;O;325000;1;100+078;MARSEILLE-EN-BEAUVAISIS;OISE;5394;e008bdc0-19bf-11e5-82ff-01fc64e0362d;624355,3805;6941801,14;1,954684191;49,57095251;49.5709525061, 1.95468419077;49.5709525061, 1.95468419077;"{""type"": ""Point"", ""coordinates"": [1.954684190772343, 49.57095250612069]}"
87271460;Roissy-Aéroport-Charles-de-Gaulle 1;N;O;076000;1;027+360;TREMBLAY-EN-FRANCE;SEINE-SAINT-DENIS;6279;d971adf4-6667-11e3-89ff-01f464e0362d;667514,7547;6878859,738;2,555963637;49,00882742;49.0088274182, 2.55596363716;49.0088274182, 2.55596363716;"{""type"": ""Point"", ""coordinates"": [2.555963637162914, 49.00882741820428]}"
87281006;Dunkerque;O;O;302526;1;304+839;DUNKERQUE;NORD;4014;e1868286-19bf-11e5-a6ff-01fc64e0362d;655335,6135;7104507,078;2,36467891;51,03464542;51.0346454175, 2.36467891028;51.0346454175, 2.36467891028;"{""type"": ""Point"", ""coordinates"": [2.364678910284622, 51.03464541750199]}"
87141598;Tantonville;N;O;040000;1;030+021;TANTONVILLE;MEURTHE-ET-MOSELLE;6927;d9e05760-6667-11e3-89ff-01f464e0362d;931183,3185;6824987,183;6,129209733;48,48391111;48.4839111113, 6.12920973348;48.4839111113, 6.12920973348;"{""type"": ""Point"", ""coordinates"": [6.129209733482397, 48.483911111322534]}"
87571828;Langeais;N;O;515000;1;260+233;LANGEAIS;INDRE-ET-LOIRE;4856;c08b050e-f312-11e3-90ff-015864e0362d;504461,6371;6694726,229;0,410677308;47,3240049;47.3240049023, 0.41067730845;47.3240049023, 0.41067730845;"{""type"": ""Point"", ""coordinates"": [0.410677308449882, 47.324004902264114]}"
87722561;Chasse-sur-Rhône;O;O;906000;1;004+034;CHASSE-SUR-RHÔNE;ISERE;3632;d9474cc8-6667-11e3-89ff-01f464e0362d;839966,7293;6499721,236;4,795063408;45,58268122;45.5826812173, 4.79506340818;45.5826812172, 4.79506340818;"{""type"": ""Point"", ""coordinates"": [4.795063408181971, 45.5826812172336]}"
87192039;Metz-Ville;O;O;089000;1;353+700;METZ;MOSELLE;5484;293fac44-dfbc-11e3-a2ff-01a464e0362d;931943,7348;6894581,732;6,177376701;49,10904771;49.1090477077, 6.17737670052;49.1090477076, 6.17737670052;"{""type"": ""Point"", ""coordinates"": [6.177376700521011, 49.10904770764288]}"
87683649;Cravant-Bazarnes;O;O;755000;1;191+390;BAZARNES;YONNE;3871;d98414f2-6667-11e3-89ff-01f464e0362d;751007,7238;6730566,233;3,679757821;47,67350746;47.673507463, 3.67975782093;47.673507463, 3.67975782093;"{""type"": ""Point"", ""coordinates"": [3.679757820934492, 47.67350746297196]}"
87584235;Gardonne;N;O;629000;1;594+390;GARDONNE;DORDOGNE;4269;d9c74b0c-6667-11e3-89ff-01f464e0362d;489180,3757;6418617,923;0,331967639;44,83466778;44.834667775, 0.331967638906;44.834667775, 0.331967638906;"{""type"": ""Point"", ""coordinates"": [0.331967638905793, 44.834667774990564]}"
87172155;Mohon;O;O;204000;1;000-111;CHARLEVILLE-MEZIERES;ARDENNES;5539;d9a3ab02-6667-11e3-89ff-01f464e0362d;825026,2582;6962853,314;4,733921191;49,75228608;49.7522860811, 4.73392119069;49.7522860811, 4.73392119069;"{""type"": ""Point"", ""coordinates"": [4.733921190685569, 49.75228608106358]}"
87271494;Aéroport-Charles-de-Gaulle 2-TGV;N;O;226310;1;007+487;TREMBLAY-EN-FRANCE;SEINE-ET-MARNE;87381;2923885c-dfbc-11e3-a2ff-01a464e0362d;668628,1961;6878315,618;2,571223197;49,00399012;49.0039901176, 2.57122319669;49.0039901176, 2.57122319669;"{""type"": ""Point"", ""coordinates"": [2.571223196694158, 49.0039901175811]}"
87313247;Breteuil-Embranchement;O;O;272000;1;094+852;BACOUËL;OISE;3380;c0a1875c-f312-11e3-90ff-015864e0362d;655487,1798;6947675,324;2,384230934;49,62668016;49.6266801631, 2.38423093409;49.6266801631, 2.38423093409;"{""type"": ""Point"", ""coordinates"": [2.384230934090903, 49.626680163091514]}"
87473223;Lannion;N;O;446000;1;547+146;LANNION;COTES-D'ARMOR;4863;d96d866a-6667-11e3-89ff-01f464e0362d;225332,1007;6866883,848;-3,460362272;48,72722616;48.7272261586, -3.46036227249;48.7272261586, -3.46036227249;"{""type"": ""Point"", ""coordinates"": [-3.460362272489277, 48.727226158563326]}"
87184523;Montbéliard;O;O;858000;1;000+000;MONTBELIARD;DOUBS;5584;d99f0f6e-6667-11e3-89ff-01f464e0362d;985742,579;6717534,722;6,796775729;47,49633643;47.496336427, 6.7967757289;47.496336427, 6.7967757289;"{""type"": ""Point"", ""coordinates"": [6.796775728898191, 47.49633642701709]}"
87286534;Ronchin;O;O;272000;1;246+423;RONCHIN;NORD;6293;d9c8603e-6667-11e3-89ff-01f464e0362d;705502,5074;7056315,306;3,077597499;50,60386936;50.6038693617, 3.07759749864;50.6038693617, 3.07759749864;"{""type"": ""Point"", ""coordinates"": [3.077597498635682, 50.60386936170873]}"
87584532;Les Églisottes;N;O;570000;3;521+685;LES ÉGLISOTTES-ET-CHALAURES;GIRONDE;5069;d96dbcec-6667-11e3-89ff-01f464e0362d;460628,3507;6448504,92;-0,043610176;45,09428906;45.094289058, -0.0436101757006;45.0942890579, -0.0436101757006;"{""type"": ""Point"", ""coordinates"": [-0.043610175700568, 45.09428905794129]}"
87192401;Ars-sur-Moselle;N;O;089000;1;345+171;ARS-SUR-MOSELLE;MOSELLE;2944;e1905942-19bf-11e5-a6ff-01fc64e0362d;924839,1128;6890425,627;6,077933145;49,07423809;49.0742380891, 6.07793314459;49.0742380891, 6.07793314459;"{""type"": ""Point"", ""coordinates"": [6.077933144586187, 49.07423808911044]}"
87723700;Sathonay-Rillieux;O;O;887000;1;007+000;SATHONAY-CAMP;RHONE;6768;d9e1f27a-6667-11e3-89ff-01f464e0362d;845832,082;6526508,789;4,878429559;45,82260535;45.8226053485, 4.87842955917;45.8226053485, 4.87842955917;"{""type"": ""Point"", ""coordinates"": [4.878429559171021, 45.822605348522394]}"
87751008;Marseille-St-Charles;O;O;930000;1;000+050;MARSEILLE;BOUCHES-DU-RHONE;5397;e1610fbe-19bf-11e5-a6ff-01fc64e0362d;893268,2082;6247771,472;5,380881565;43,3028822;43.3028821961, 5.38088156508;43.302882196, 5.38088156508;"{""type"": ""Point"", ""coordinates"": [5.380881565078671, 43.30288219603332]}"
87696294;St-Pierre-le-Moûtier;N;O;750000;1;280+733;SAINT-PIERRE-LE-MOÛTIER;NIEVRE;6643;d990327a-6667-11e3-89ff-01f464e0362d;708500,4836;6632583,28;3,111442057;46,79333351;46.7933335053, 3.11144205671;46.7933335053, 3.11144205671;"{""type"": ""Point"", ""coordinates"": [3.111442056711582, 46.79333350530697]}"
87481846;Pontchâteau;N;O;470000;1;483+580;PONTCHÂTEAU;LOIRE-ATLANTIQUE;6103;c0a3f538-f312-11e3-90ff-015864e0362d;316740,0128;6716348,11;-2,08838349;47,43630761;47.4363076122, -2.08838348977;47.4363076121, -2.08838348977;"{""type"": ""Point"", ""coordinates"": [-2.088383489771251, 47.436307612129035]}"
87113522;Le Chénay-Gagny;N;O;070000;1;016+115;GAGNY;SEINE-SAINT-DENIS;4926;d9a2768e-6667-11e3-89ff-01f464e0362d;667253,6393;6864206,971;2,55352702;48,8770513;48.8770513049, 2.55352701993;48.8770513049, 2.55352701993;"{""type"": ""Point"", ""coordinates"": [2.553527019926074, 48.87705130491812]}"
87575068;Maillé;N;O;570000;3;276+120;MAILLÉ;INDRE-ET-LOIRE;5317;d96de1a6-6667-11e3-89ff-01f464e0362d;516562,5982;6664243,555;0,583165439;47,05316642;47.053166423, 0.583165439179;47.053166423, 0.583165439179;"{""type"": ""Point"", ""coordinates"": [0.583165439178811, 47.0531664230112]}"
87594168;Égletons;N;O;716000;1;632+333;ÉGLETONS;CORREZE;4027;dff8573e-19bf-11e5-82ff-01fc64e0362d;626831,2667;6478553,465;2,064714468;45,40249715;45.4024971512, 2.06471446783;45.4024971512, 2.06471446783;"{""type"": ""Point"", ""coordinates"": [2.064714467834809, 45.40249715120201]}"
87116145;Flamboin-Gouaix;O;N;001000;1;095+047;GOUAIX;SEINE-ET-MARNE;4157;d94975d8-6667-11e3-89ff-01f464e0362d;721790,7106;6819180,338;3,294810317;48,47252089;48.4725208919, 3.29481031665;48.4725208918, 3.29481031665;"{""type"": ""Point"", ""coordinates"": [3.294810316646262, 48.47252089184595]}"
87394247;Pontgouin;N;O;420000;1;113+420;PONTGOUIN;EURE-ET-LOIR;6106;29912eea-dfbc-11e3-a2ff-01a464e0362d;562676,2059;6821368,789;1,141760067;48,47803748;48.4780374767, 1.14176006705;48.4780374767, 1.14176006705;"{""type"": ""Point"", ""coordinates"": [1.141760067046589, 48.47803747666612]}"
87597005;Châteauroux;O;O;590000;2;264+064;CHATEAUROUX;INDRE;3654;292804e0-dfbc-11e3-a2ff-01a464e0362d;601119,0972;6635347,12;1,703183637;46,81096181;46.8109618073, 1.70318363727;46.8109618073, 1.70318363727;"{""type"": ""Point"", ""coordinates"": [1.703183637265523, 46.81096180727393]}"
87271353;Neuilly-sur-Marne;O;N;957000;1;010+517;NEUILLY-SUR-MARNE;SEINE-SAINT-DENIS;5766;e02c3e48-19bf-11e5-82ff-01fc64e0362d;664881,8083;6862325,967;2,521345043;48,86001056;48.8600105604, 2.52134504269;48.8600105604, 2.52134504269;"{""type"": ""Point"", ""coordinates"": [2.521345042686296, 48.86001056041545]}"
87396309;Connerré-Beillé;O;O;420000;1;186+739;BEILLÉ;SARTHE;3802;c090379c-f312-11e3-90ff-015864e0362d;512871,7558;6777807,5;0,486966664;48,0738433;48.0738432953, 0.486966663978;48.0738432953, 0.486966663978;"{""type"": ""Point"", ""coordinates"": [0.486966663978342, 48.07384329528945]}"
87276568;Viarmes;N;O;315000;1;031+466;VIARMES;VAL-D'OISE;7190;d9cdb968-6667-11e3-89ff-01f464e0362d;653912,0891;6890963,591;2,368714735;49,11682368;49.1168236839, 2.36871473531;49.1168236839, 2.36871473531;"{""type"": ""Point"", ""coordinates"": [2.368714735306663, 49.11682368391698]}"
87481085;Doulon;O;N;519000;1;430+433;NANTES;LOIRE-ATLANTIQUE;3996;d9a15ce2-6667-11e3-89ff-01f464e0362d;358556,0627;6691243,439;-1,51545878;47,23360341;47.2336034054, -1.51545878034;47.2336034053, -1.51545878034;"{""type"": ""Point"", ""coordinates"": [-1.515458780342402, 47.233603405331124]}"
87761247;Livron;N;O;830000;1;634+333;LIVRON-SUR-DRÔME;DROME;5194;d9d34d10-6667-11e3-89ff-01f464e0362d;844767,4555;6410627,137;4,830132288;44,77968943;44.7796894337, 4.8301322883;44.7796894337, 4.8301322883;"{""type"": ""Point"", ""coordinates"": [4.830132288298438, 44.77968943371664]}"
87746438;Sallanches-Combloux-Megève;O;O;895000;1;040+602;SALLANCHES;HAUTE-SAVOIE;6733;d9e69440-6667-11e3-89ff-01f464e0362d;981668,2758;6543829,026;6,636499487;45,93577792;45.9357779173, 6.63649948695;45.9357779173, 6.63649948695;"{""type"": ""Point"", ""coordinates"": [6.63649948695067, 45.935777917308435]}"
87473090;Plestan;O;O;420000;1;446+957;PLESTAN;COTES-D'ARMOR;6021;e15adda4-19bf-11e5-a6ff-01fc64e0362d;297710,9378;6827785,526;-2,442067637;48,4255384;48.4255384001, -2.44206763662;48.4255384, -2.44206763662;"{""type"": ""Point"", ""coordinates"": [-2.442067636620877, 48.425538400040075]}"
87543348;Bricy-Boulay;O;N;556000;1;060+503;BRICY;LOIRET;3398;d9d93dd8-6667-11e3-89ff-01f464e0362d;608852,9434;6766746,114;1,777927377;47,99475428;47.9947542771, 1.77792737717;47.994754277, 1.77792737717;"{""type"": ""Point"", ""coordinates"": [1.777927377174514, 47.99475427704308]}"
87296293;Fresnoy-le-Grand;O;O;242000;1;170+099;FRESNOY-LE-GRAND;AISNE;4233;29d15e24-dfbc-11e3-a2ff-01a464e0362d;731074,1372;6983599,939;3,432591812;49,95023607;49.9502360675, 3.43259181235;49.9502360675, 3.43259181235;"{""type"": ""Point"", ""coordinates"": [3.432591812348431, 49.950236067523385]}"
87172627;Monthois;O;N;210000;1;037+694;MONTHOIS;ARDENNES;8358;e54fe516-6667-11e3-a7ff-01f464e0362d;824511,9086;6915267,652;4,71248019;49,3248365;49.3248365, 4.71248018952;49.3248365, 4.71248018952;"{""type"": ""Point"", ""coordinates"": [4.712480189517034, 49.32483650002103]}"
87194001;Longwy;O;O;203000;1;243+859;LONGWY;MEURTHE-ET-MOSELLE;5225;29b0587e-dfbc-11e3-a2ff-01a464e0362d;900624,2327;6938325,64;5,769720767;49,51259329;49.5125932858, 5.76972076688;49.5125932858, 5.76972076688;"{""type"": ""Point"", ""coordinates"": [5.769720766879926, 49.51259328577092]}"
87545475;Égly;N;O;550000;1;038+335;ÉGLY;ESSONNE;4028;e14824bc-19bf-11e5-a6ff-01fc64e0362d;642629,758;6831638,027;2,222189294;48,58241085;48.5824108515, 2.2221892941;48.5824108515, 2.2221892941;"{""type"": ""Point"", ""coordinates"": [2.222189294095016, 48.58241085150445]}"
87694307;Montchanin;O;O;760000;1;133+275;MONTCHANIN;SAONE-ET-LOIRE;5594;d98fbdea-6667-11e3-89ff-01f464e0362d;813055,8051;6629868,346;4,481330518;46,75939369;46.7593936943, 4.48133051795;46.7593936943, 4.48133051795;"{""type"": ""Point"", ""coordinates"": [4.481330517947979, 46.75939369430731]}"
87577403;Iteuil;N;O;570000;3;348+240;ITEUIL;VIENNE;4506;293135e4-dfbc-11e3-a2ff-01a464e0362d;494215,1865;6601743,696;0,316918461;46,48421651;46.4842165097, 0.316918460855;46.4842165097, 0.316918460855;"{""type"": ""Point"", ""coordinates"": [0.316918460854918, 46.484216509709206]}"
87576231;Varennes-sur-Fouzon;N;O;600000;1;227+343;VARENNES-SUR-FOUZON;INDRE;7103;d9b4a37c-6667-11e3-89ff-01f464e0362d;595150,3808;6680267,26;1,614584535;47,21442201;47.2144220139, 1.61458453485;47.2144220139, 1.61458453485;"{""type"": ""Point"", ""coordinates"": [1.614584534849484, 47.2144220139118]}"
87393843;St-Quentin-en-Yvelines;N;O;395306;1;001+970;MONTIGNY-LE-BRETONNEUX;YVELINES;6653;d9a65d3a-6667-11e3-89ff-01f464e0362d;629838,7176;6854615,243;2,045019667;48,78780596;48.7878059552, 2.04501966718;48.7878059552, 2.04501966718;"{""type"": ""Point"", ""coordinates"": [2.045019667182099, 48.787805955202494]}"
87615500;St-Juéry;O;N;742000;1;422+335;SAINT-JUÉRY;TARN;9103;d9e5167a-6667-11e3-89ff-01f464e0362d;636039,9088;6316315,592;2,203338211;43,94293971;43.942939713, 2.20333821143;43.9429397129, 2.20333821143;"{""type"": ""Point"", ""coordinates"": [2.203338211429494, 43.94293971294175]}"
87194407;Mont-St-Martin;O;N;202000;1;246+611;MONT-SAINT-MARTIN;MEURTHE-ET-MOSELLE;5565;e549034a-6667-11e3-a7ff-01f464e0362d;901724,7249;6940843,648;5,786127116;49,53486118;49.5348611764, 5.78612711569;49.5348611764, 5.78612711569;"{""type"": ""Point"", ""coordinates"": [5.786127115687368, 49.53486117637712]}"
87471524;Châteaubourg;N;O;420000;1;352+558;CHÂTEAUBOURG;ILLE-ET-VILAINE;8899;e1be08f2-19bf-11e5-a6ff-01fc64e0362d;372294,2169;6787579,316;-1,405157185;48,10629591;48.1062959106, -1.40515718461;48.1062959105, -1.40515718461;"{""type"": ""Point"", ""coordinates"": [-1.40515718461248, 48.10629591054807]}"
87485300;Niort;O;O;523000;1;165+954;NIORT;DEUX-SEVRES;5797;e1bdb050-19bf-11e5-a6ff-01fc64e0362d;433371,072;6584306,328;-0,465508028;46,30599055;46.3059905502, -0.465508028051;46.3059905502, -0.465508028051;"{""type"": ""Point"", ""coordinates"": [-0.465508028051321, 46.30599055018567]}"
87481648;Châteaubriant;O;O;460000;1;355+464;CHATEAUBRIANT;LOIRE-ATLANTIQUE;3645;d9d46e84-6667-11e3-89ff-01f464e0362d;372409,5106;6744250,229;-1,371399146;47,71701195;47.7170119488, -1.37139914639;47.7170119487, -1.37139914639;"{""type"": ""Point"", ""coordinates"": [-1.37139914639392, 47.71701194872398]}"
87696088;Briare;N;O;750000;1;164+029;BRIARE;LOIRET;3395;e1ab2e38-19bf-11e5-a6ff-01fc64e0362d;680006,4925;6727375,636;2,733693026;47,64646201;47.6464620124, 2.73369302625;47.6464620124, 2.73369302625;"{""type"": ""Point"", ""coordinates"": [2.733693026248499, 47.646462012385165]}"
87171314;Jonchery-sur-Vesle;N;O;205000;1;038+701;JONCHERY-SUR-VESLE;MARNE;4530;29750046-dfbc-11e3-a2ff-01a464e0362d;759634,6092;6910351,624;3,819584568;49,29000037;49.2900003695, 3.8195845682;49.2900003695, 3.8195845682;"{""type"": ""Point"", ""coordinates"": [3.819584568195741, 49.29000036948192]}"
87543769;Pithiviers;O;N;683000;1;159+173;PITHIVIERS;LOIRET;6009;e13156b8-19bf-11e5-a6ff-01fc64e0362d;644005,6769;6786708,394;2,246653886;48,17833032;48.1783303224, 2.24665388589;48.1783303224, 2.24665388589;"{""type"": ""Point"", ""coordinates"": [2.246653885888746, 48.178330322396015]}"
